Geneid	baseMeanDTT	log2FoldChangeDTT	lfcSEDTT	statDTT	pvalueDTT	padjDTT	gene_name	baseMeanCov2	log2FoldChangeCov2	lfcSECov2	statCov2	pvalueCov2	padjCov2
ENSG00000073008	9315.242447810142	0.46170886982618975	0.12530273901359773	3.6847468256546696	2.2893008261572702e-4	0.0024599260230547654	PVR	9315.242447810142	0.6477362198309521	0.12507417905199744	5.1788164810713395	2.2329800030509274e-7	1.079724775212605e-5
ENSG00000170684	214.2527821098584	2.2026513150606903	0.2598962688994669	8.475117108790508	2.348431748809815e-17	5.509563211904723e-15	ZNF296	214.2527821098584	0.7719235987943794	0.2644328813023837	2.9191664629319343	0.0035096875200529344	0.02627873955968727
ENSG00000170608	1384.18077661613	0.6250747277322598	0.18129291576266138	3.447871777574436	5.650222015159036e-4	0.0049400360069295594	FOXA3	1384.18077661613	0.7924069575610017	0.18030831092540853	4.394733406874469	1.1090877974734532e-5	2.911811674500231e-4
ENSG00000105287	3895.5750762976145	0.5116180418372205	0.09007059956760861	5.6801891437748315	1.3454587185704787e-8	6.449870835401019e-7	PRKD2	3895.5750762976145	0.31935164961187235	0.08967839028214543	3.5610769618759965	3.6933679739773183e-4	0.004735755131632881
ENSG00000142528	1230.233673862637	0.4246577447652371	0.17431255530653125	2.436185643761977	0.014843064620351858	0.0577172306834576	ZNF473	1230.233673862637	0.6333971618565309	0.17301434190002443	3.6609517737121275	2.512800581580163e-4	0.0034899738058097414
ENSG00000198093	478.8442147159274	0.41101585988104405	0.18890035889929746	2.175834192565807	0.029567660950736457	0.09579946896028527	ZNF649	478.8442147159274	0.4670287275104485	0.18635748216271966	2.506090563633277	0.012207434807770477	0.0668105835649359
ENSG00000176024	215.50747767153544	0.531527407488916	0.2031219304905843	2.616789857230876	0.008876096738249854	0.039346545060137635	ZNF613	215.50747767153544	0.732982996479246	0.19698474172392155	3.721014074818738	1.9842437762364302e-4	0.002949867999019811
ENSG00000160439	547.9152631097405	0.5099003875591905	0.14701688592401568	3.4683117136811608	5.237393970264174e-4	0.004663358725449711	RDH13	547.9152631097405	0.44786900517327927	0.14474496801615264	3.0941939558361704	0.001973484246636226	0.016991131454402182
ENSG00000197951	89.83437311563156	0.48338476834199445	0.22076179220048972	2.189621507978146	0.02855169785645802	0.09345063524775674	ZNF71	89.83437311563156	0.577630377857587	0.20858737018138462	2.76924905546912	0.005618566772121028	0.037286616180420555
ENSG00000083817	301.54282077450364	1.1462631221468946	0.1536045670531999	7.46242865129065	8.494201422206672e-14	1.0780673346020337e-11	ZNF416	301.54282077450364	0.6860430495003486	0.15290899878263534	4.486610042327064	7.2365348935629274e-6	2.0701967650688685e-4
ENSG00000183647	201.80109186507926	0.6399317842707668	0.15153643177219328	4.222956663205484	2.411181957175768e-5	4.06696529683111e-4	ZNF530	201.80109186507926	0.3715741302881463	0.1480416794177346	2.5099291750106536	0.012075537835774437	0.06629330713176805
ENSG00000083828	187.90177371063257	0.9973104133846087	0.1811189057451222	5.506384931389017	3.662771825044028e-8	1.591819341673022e-6	ZNF586	187.90177371063257	0.4838808322707008	0.18063760964725273	2.6787380170476034	0.007390018893835352	0.046125072752844685
ENSG00000198131	1684.9742542089866	0.3256802231891322	0.14913506336761162	2.1837937761580872	0.028977405144728026	0.09438076172927404	ZNF544	1684.9742542089866	0.36903610274409665	0.148211179354605	2.489934324462485	0.0127766702505392	0.06900555151109193
ENSG00000171574	623.6627098432459	0.35010245593532024	0.11345153876415331	3.085920735399847	0.002029229092277019	0.013064691586202645	ZNF584	623.6627098432459	0.5243552960949932	0.10951843050664097	4.78782697733417	1.6859690477313283e-6	6.058545473818703e-5
ENSG00000249471	351.43232361923873	0.3511143712171101	0.15167807901706956	2.314865625227205	0.02062028709917373	0.073517044771726	ZNF324B	351.43232361923873	0.9010654733889527	0.14408091645624543	6.253884938763481	4.003660293002145e-10	4.636819795790629e-8
ENSG00000083812	762.8604524303354	0.3070254528588752	0.1275290108335292	2.407494975865945	0.016062383212248996	0.061183257480556814	ZNF324	762.8604524303354	1.0865982589261667	0.12254958131874948	8.866601152230315	7.541243620471344e-19	3.094279989531113e-16
ENSG00000169635	566.0098663686034	0.444846296877318	0.16421411650147716	2.708940658419683	0.006749841121498422	0.03236746358788528	HIC2	566.0098663686034	0.3828577015067853	0.16220034448561488	2.360400051682627	0.018255236800451935	0.08886896803094585
ENSG00000099992	702.1736183676688	0.38480093612982064	0.14460783524630114	2.6609964492893083	0.007790977871317207	0.03592557949175968	TBC1D10A	702.1736183676688	0.37941826235812276	0.1425275599020505	2.662069445508442	0.00776618539226527	0.048087935403797764
ENSG00000100335	5344.600915530617	0.2654189616016688	0.09359365512642105	2.8358649017730504	0.004570177371456826	0.02408598584739193	MIEF1	5344.600915530617	0.2632309872222838	0.09315156727691402	2.825835301726812	0.004715750403512529	0.032875190070312345
ENSG00000154734	107.36636045905927	1.2338438654834976	0.3177885974576438	3.8825932565058423	1.0334836070789167e-4	0.001319780319032134	ADAMTS1	107.36636045905927	0.8638064766057992	0.3160866700711852	2.7328152636467182	0.0062795542358669776	0.04080573682411116
ENSG00000183421	4574.40168301357	0.43131473682411803	0.12964602448260035	3.326864348871757	8.782911738029656e-4	0.006949136706778293	RIPK4	4574.40168301357	0.7421631741446821	0.12912329763217753	5.747709265130594	9.04606077465693e-9	7.217248821380454e-7
ENSG00000160194	1131.1205859067225	0.6241907087452299	0.09765002766134859	6.39212014265813	1.6360126915242202e-10	1.2357083178322451e-8	NDUFV3	1131.1205859067225	0.23747572405724274	0.09706089232901287	2.4466674307120284	0.014418381181682122	0.07521335711955575
ENSG00000211459	18679.238254231957	0.6332250598823164	0.16785801652875498	3.772384977358776	1.6169451362165683e-4	0.001898163645881527	MT-RNR1	18679.238254231957	2.0085250573390763	0.16765901053529011	11.979821728199374	4.5329739606709956e-33	3.426212581536641e-30
ENSG00000210082	141546.0502655423	0.7169590339804226	0.15959726890757384	4.4923013964332235	7.045761380379234e-6	1.4782732955798383e-4	MT-RNR2	141546.0502655423	1.9861709718073903	0.15957182482117593	12.4468775990573	1.4542384537912148e-35	1.392287895659709e-32
ENSG00000198804	189245.89949945337	0.5104289138536726	0.18830454060042753	2.710656430408528	0.006715016531467644	0.03224653012841013	MT-CO1	189245.89949945337	1.192446375638162	0.18829287160605832	6.332934250070649	2.4054208725058594e-10	2.9028780798366928e-8
ENSG00000198712	114615.09866356544	0.7073970268679638	0.2163026672194209	3.2704036245210464	0.0010739412959597761	0.008107706985198037	MT-CO2	114615.09866356544	1.0044877095492823	0.2162914189419681	4.64414036609927	3.4149533798910493e-6	1.097139720103252e-4
ENSG00000228253	7196.576198940292	0.6797465883671436	0.27788679499138624	2.446127706025808	0.0144399842929784	0.05650460368776284	MT-ATP8	7196.576198940292	0.8039345553467226	0.2777722603929611	2.8942218859774047	0.0038009945988823506	0.02809371252421484
ENSG00000198938	101970.00691910554	0.6507964455566813	0.2224151374732553	2.9260438518261256	0.0034330254245347382	0.019514304579110093	MT-CO3	101970.00691910554	0.9504299283064142	0.22240258622575196	4.2734661697758805	1.9245749641118376e-5	4.494117245465057e-4
ENSG00000198840	28404.078716598076	0.7297679680290629	0.21645337437935264	3.371478823656884	7.476578637938371e-4	0.006118781375784235	MT-ND3	28404.078716598076	0.7416568827724094	0.21642225477862945	3.426897495042844	6.105194859433067e-4	0.00697498135591051
